quadra,lote,area_m2,valor_total,entrada_12x,parcela_12x_prefix,entrada_24x,parcela_24x_prefix,entrada_36x,parcela_36x_price_ipca,entrada_48x,parcela_48x_price_ipca,entrada_120x,parcela_120x_price_ipca,entrada_180x,parcela_180x_price_ipca
8,23,273.0,341250.0,34125.0,25594.0,51188.0,12086.0,34125.0,8531.0,34125.0,7213.0,34125.0,4093.0,34125.0,3498.0
8,24,297.74,372175.0,37218.0,27913.0,55826.0,13181.0,37218.0,9304.0,37218.0,7866.0,37218.0,4464.0,37218.0,3816.0
9,1,334.21,417762.5,41776.0,31332.0,62664.0,14796.0,41776.0,10444.0,41776.0,8830.0,41776.0,5010.0,41776.0,4283.0
9,2,321.35,401687.5,40169.0,30127.0,60253.0,14226.0,40169.0,10042.0,40169.0,8490.0,40169.0,4818.0,40169.0,4118.0
9,3,308.54,385675.0,38568.0,28926.0,57851.0,13659.0,38568.0,9642.0,38568.0,8152.0,38568.0,4626.0,38568.0,3954.0
9,4,300.0,375000.0,37500.0,28125.0,56250.0,13281.0,37500.0,9375.0,37500.0,7926.0,37500.0,4498.0,37500.0,3845.0
9,5,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,6,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,7,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,8,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,9,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,10,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,11,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,12,250.0,312500.0,31250.0,23438.0,46875.0,11068.0,31250.0,7813.0,31250.0,6605.0,31250.0,3748.0,31250.0,3204.0
9,13,281.52,351900.0,35190.0,26393.0,52785.0,12463.0,35190.0,8798.0,35190.0,7438.0,35190.0,4221.0,35190.0,3608.0
9,14,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,15,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,16,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,17,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,18,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,19,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,20,256.31,320387.5,32039.0,24029.0,48058.0,11347.0,32039.0,8010.0,32039.0,6772.0,32039.0,3843.0,32039.0,3285.0
9,21,260.65,325812.5,32581.0,24436.0,48872.0,11539.0,32581.0,8145.0,32581.0,6887.0,32581.0,3908.0,32581.0,3340.0
9,22,278.08,347600.0,34760.0,26070.0,52140.0,12311.0,34760.0,8690.0,34760.0,7347.0,34760.0,4169.0,34760.0,3564.0
10,1,290.09,362612.5,36261.0,27196.0,54392.0,12843.0,36261.0,9065.0,36261.0,7664.0,36261.0,4349.0,36261.0,3718.0
10,2,259.88,324850.0,32485.0,24364.0,48728.0,11505.0,32485.0,8121.0,32485.0,6866.0,32485.0,3896.0,32485.0,3330.0
10,3,261.99,327487.5,32749.0,24562.0,49123.0,11599.0,32749.0,8187.0,32749.0,6922.0,32749.0,3928.0,32749.0,3357.0
10,4,270.27,337837.5,33784.0,25338.0,50676.0,11965.0,33784.0,8446.0,33784.0,7141.0,33784.0,4052.0,33784.0,3464.0
10,5,258.15,322687.5,32269.0,24202.0,48403.0,11429.0,32269.0,8067.0,32269.0,6820.0,32269.0,3870.0,32269.0,3308.0
10,6,251.53,314412.5,31441.0,23581.0,47162.0,11135.0,31441.0,7860.0,31441.0,6646.0,31441.0,3771.0,31441.0,3223.0
10,7,265.73,332162.5,33216.0,24912.0,49824.0,11764.0,33216.0,8304.0,33216.0,7021.0,33216.0,3984.0,33216.0,3405.0
10,8,256.2,320250.0,32025.0,24019.0,48038.0,11342.0,32025.0,8006.0,32025.0,6769.0,32025.0,3841.0,32025.0,3283.0
10,9,261.1,326375.0,32638.0,24478.0,48956.0,11559.0,32638.0,8159.0,32638.0,6898.0,32638.0,3914.0,32638.0,3346.0
10,10,277.25,346562.5,34656.0,25992.0,51984.0,12274.0,34656.0,8664.0,34656.0,7325.0,34656.0,4156.0,34656.0,3553.0
10,11,289.35,361687.5,36169.0,27127.0,54253.0,12810.0,36169.0,9042.0,36169.0,7645.0,36169.0,4338.0,36169.0,3708.0
10,12,301.88,377350.0,37735.0,28301.0,56603.0,13364.0,37735.0,9434.0,37735.0,7976.0,37735.0,4526.0,37735.0,3869.0
10,13,300.13,375162.5,37516.0,28137.0,56274.0,13287.0,37516.0,9379.0,37516.0,7930.0,37516.0,4500.0,37516.0,3846.0
10,14,342.23,427787.5,42779.0,32084.0,64168.0,15151.0,42779.0,10695.0,42779.0,9042.0,42779.0,5131.0,42779.0,4386.0
11,1,324.08,405100.0,40510.0,30383.0,60765.0,14347.0,40510.0,10128.0,40510.0,8562.0,40510.0,4859.0,40510.0,4153.0
11,2,305.62,382025.0,38203.0,28652.0,57304.0,13530.0,38203.0,9551.0,38203.0,8075.0,38203.0,4582.0,38203.0,3917.0
11,3,285.63,357037.5,35704.0,26778.0,53556.0,12645.0,35704.0,8926.0,35704.0,7547.0,35704.0,4282.0,35704.0,3660.0
11,4,284.49,355612.5,35561.0,26671.0,53342.0,12595.0,35561.0,8890.0,35561.0,7516.0,35561.0,4265.0,35561.0,3646.0
11,5,280.23,350287.5,35029.0,26272.0,52543.0,12406.0,35029.0,8757.0,35029.0,7404.0,35029.0,4201.0,35029.0,3591.0
11,6,274.86,343575.0,34358.0,25768.0,51536.0,12168.0,34358.0,8589.0,34358.0,7262.0,34358.0,4121.0,34358.0,3522.0
11,7,271.02,338775.0,33878.0,25408.0,50816.0,11998.0,33878.0,8469.0,33878.0,7161.0,33878.0,4063.0,33878.0,3473.0
11,8,258.75,323437.5,32344.0,24258.0,48516.0,11455.0,32344.0,8086.0,32344.0,6836.0,32344.0,3879.0,32344.0,3316.0
11,9,257.2,321500.0,32150.0,24113.0,48225.0,11386.0,32150.0,8038.0,32150.0,6795.0,32150.0,3856.0,32150.0,3296.0
11,10,280.48,350600.0,35060.0,26295.0,52590.0,12417.0,35060.0,8765.0,35060.0,7410.0,35060.0,4205.0,35060.0,3594.0
12,1,298.36,372950.0,37295.0,27971.0,55943.0,13209.0,37295.0,9324.0,37295.0,7883.0,37295.0,4473.0,37295.0,3823.0
12,2,279.45,349312.5,34931.0,26198.0,52397.0,12371.0,34931.0,8733.0,34931.0,7383.0,34931.0,4189.0,34931.0,3581.0
12,3,279.62,349525.0,34953.0,26214.0,52429.0,12379.0,34953.0,8738.0,34953.0,7388.0,34953.0,4192.0,34953.0,3583.0
12,4,279.62,349525.0,34953.0,26214.0,52429.0,12379.0,34953.0,8738.0,34953.0,7388.0,34953.0,4192.0,34953.0,3583.0
12,5,278.73,348412.5,34841.0,26131.0,52262.0,12340.0,34841.0,8710.0,34841.0,7364.0,34841.0,4179.0,34841.0,3572.0
12,6,266.87,333587.5,33359.0,25019.0,50038.0,11815.0,33359.0,8340.0,33359.0,7051.0,33359.0,4001.0,33359.0,3420.0
12,7,266.26,332825.0,33283.0,24962.0,49924.0,11788.0,33283.0,8321.0,33283.0,7035.0,33283.0,3992.0,33283.0,3412.0
12,8,266.31,332887.5,33289.0,24967.0,49933.0,11790.0,33289.0,8322.0,33289.0,7036.0,33289.0,3992.0,33289.0,3413.0
12,9,266.26,332825.0,33283.0,24962.0,49924.0,11788.0,33283.0,8321.0,33283.0,7035.0,33283.0,3992.0,33283.0,3412.0
12,10,259.4,324250.0,32425.0,24319.0,48638.0,11484.0,32425.0,8106.0,32425.0,6854.0,32425.0,3889.0,32425.0,3324.0
12,11,261.14,326425.0,32643.0,24482.0,48964.0,11561.0,32643.0,8161.0,32643.0,6899.0,32643.0,3915.0,32643.0,3347.0
12,12,262.55,328187.5,32819.0,24614.0,49228.0,11623.0,32819.0,8205.0,32819.0,6937.0,32819.0,3936.0,32819.0,3365.0
12,13,261.85,327312.5,32731.0,24548.0,49097.0,11592.0,32731.0,8183.0,32731.0,6918.0,32731.0,3926.0,32731.0,3356.0
12,14,261.85,327312.5,32731.0,24548.0,49097.0,11592.0,32731.0,8183.0,32731.0,6918.0,32731.0,3926.0,32731.0,3356.0
12,15,294.81,368512.5,36851.0,27638.0,55277.0,13051.0,36851.0,9213.0,36851.0,7789.0,36851.0,4420.0,36851.0,3778.0
12,16,301.16,376450.0,37645.0,28234.0,56468.0,13333.0,37645.0,9411.0,37645.0,7957.0,37645.0,4515.0,37645.0,3859.0
12,17,346.61,433262.5,43326.0,32495.0,64989.0,15345.0,43326.0,10832.0,43326.0,9158.0,43326.0,5196.0,43326.0,4442.0
12,18,272.0,340000.0,34000.0,25500.0,51000.0,12042.0,34000.0,8500.0,34000.0,7186.0,34000.0,4078.0,34000.0,3486.0
12,19,250.62,313275.0,31328.0,23496.0,46991.0,11095.0,31328.0,7832.0,31328.0,6622.0,31328.0,3757.0,31328.0,3212.0
12,20,250.63,313287.5,31329.0,23497.0,46993.0,11096.0,31329.0,7832.0,31329.0,6622.0,31329.0,3757.0,31329.0,3212.0
12,21,250.64,313300.0,31330.0,23498.0,46995.0,11096.0,31330.0,7833.0,31330.0,6622.0,31330.0,3758.0,31330.0,3212.0
12,22,250.63,313287.5,31329.0,23497.0,46993.0,11096.0,31329.0,7832.0,31329.0,6622.0,31329.0,3757.0,31329.0,3212.0
12,23,250.05,312562.5,31256.0,23442.0,46884.0,11070.0,31256.0,7814.0,31256.0,6606.0,31256.0,3749.0,31256.0,3204.0
12,24,251.2,314000.0,31400.0,23550.0,47100.0,11121.0,31400.0,7850.0,31400.0,6637.0,31400.0,3766.0,31400.0,3219.0
12,25,250.63,313287.5,31329.0,23497.0,46993.0,11096.0,31329.0,7832.0,31329.0,6622.0,31329.0,3757.0,31329.0,3212.0
12,26,250.63,313287.5,31329.0,23497.0,46993.0,11096.0,31329.0,7832.0,31329.0,6622.0,31329.0,3757.0,31329.0,3212.0
12,27,256.0,320000.0,32000.0,24000.0,48000.0,11333.0,32000.0,8000.0,32000.0,6764.0,32000.0,3838.0,32000.0,3281.0
12,28,250.2,312750.0,31275.0,23456.0,46913.0,11077.0,31275.0,7819.0,31275.0,6610.0,31275.0,3751.0,31275.0,3206.0
12,29,250.12,312650.0,31265.0,23449.0,46898.0,11073.0,31265.0,7816.0,31265.0,6608.0,31265.0,3750.0,31265.0,3205.0
12,30,250.1,312625.0,31263.0,23447.0,46894.0,11072.0,31263.0,7816.0,31263.0,6608.0,31263.0,3749.0,31263.0,3205.0
12,31,250.18,312725.0,31273.0,23454.0,46909.0,11076.0,31273.0,7818.0,31273.0,6610.0,31273.0,3751.0,31273.0,3206.0
12,32,250.33,312912.5,31291.0,23468.0,46937.0,11082.0,31291.0,7823.0,31291.0,6614.0,31291.0,3753.0,31291.0,3208.0
12,33,250.34,312925.0,31293.0,23469.0,46939.0,11083.0,31293.0,7823.0,31293.0,6614.0,31293.0,3753.0,31293.0,3208.0
12,34,250.16,312700.0,31270.0,23453.0,46905.0,11075.0,31270.0,7818.0,31270.0,6609.0,31270.0,3750.0,31270.0,3206.0
12,35,250.09,312612.5,31261.0,23446.0,46892.0,11072.0,31261.0,7815.0,31261.0,6608.0,31261.0,3749.0,31261.0,3205.0
12,36,250.16,312700.0,31270.0,23453.0,46905.0,11075.0,31270.0,7818.0,31270.0,6609.0,31270.0,3750.0,31270.0,3206.0
12,37,253.09,316362.5,31636.0,23727.0,47454.0,11205.0,31636.0,7909.0,31636.0,6687.0,31636.0,3794.0,31636.0,3243.0
12,38,274.23,342787.5,34279.0,25709.0,51418.0,12140.0,34279.0,8570.0,34279.0,7245.0,34279.0,4111.0,34279.0,3514.0
13,1,301.43,376787.5,37679.0,28259.0,56518.0,13345.0,37679.0,9420.0,37679.0,7964.0,37679.0,4519.0,37679.0,3863.0
13,2,270.2,337750.0,33775.0,25331.0,50663.0,11962.0,33775.0,8444.0,33775.0,7139.0,33775.0,4051.0,33775.0,3463.0
13,3,256.01,320012.5,32001.0,24001.0,48002.0,11334.0,32001.0,8000.0,32001.0,6764.0,32001.0,3838.0,32001.0,3281.0
13,4,256.0,320000.0,32000.0,24000.0,48000.0,11333.0,32000.0,8000.0,32000.0,6764.0,32000.0,3838.0,32000.0,3281.0
13,5,255.98,319975.0,31998.0,23998.0,47996.0,11332.0,31998.0,7999.0,31998.0,6763.0,31998.0,3838.0,31998.0,3280.0
13,6,255.97,319962.5,31996.0,23997.0,47994.0,11332.0,31996.0,7999.0,31996.0,6763.0,31996.0,3837.0,31996.0,3280.0
13,7,255.95,319937.5,31994.0,23995.0,47991.0,11331.0,31994.0,7998.0,31994.0,6762.0,31994.0,3837.0,31994.0,3280.0
13,8,255.48,319350.0,31935.0,23951.0,47903.0,11310.0,31935.0,7984.0,31935.0,6750.0,31935.0,3830.0,31935.0,3274.0
13,9,256.36,320450.0,32045.0,24034.0,48068.0,11349.0,32045.0,8011.0,32045.0,6773.0,32045.0,3843.0,32045.0,3285.0
13,10,255.95,319937.5,31994.0,23995.0,47991.0,11331.0,31994.0,7998.0,31994.0,6762.0,31994.0,3837.0,31994.0,3280.0
13,11,255.97,319962.5,31996.0,23997.0,47994.0,11332.0,31996.0,7999.0,31996.0,6763.0,31996.0,3837.0,31996.0,3280.0
13,12,255.99,319987.5,31999.0,23999.0,47998.0,11333.0,31999.0,8000.0,31999.0,6763.0,31999.0,3838.0,31999.0,3281.0
13,13,256.0,320000.0,32000.0,24000.0,48000.0,11333.0,32000.0,8000.0,32000.0,6764.0,32000.0,3838.0,32000.0,3281.0
13,14,256.01,320012.5,32001.0,24001.0,48002.0,11334.0,32001.0,8000.0,32001.0,6764.0,32001.0,3838.0,32001.0,3281.0
13,15,256.0,320000.0,32000.0,24000.0,48000.0,11333.0,32000.0,8000.0,32000.0,6764.0,32000.0,3838.0,32000.0,3281.0
13,16,302.44,378050.0,37805.0,28354.0,56708.0,13389.0,37805.0,9451.0,37805.0,7991.0,37805.0,4534.0,37805.0,3876.0
13,17,290.98,363725.0,36373.0,27279.0,54559.0,12882.0,36373.0,9093.0,36373.0,7688.0,36373.0,4362.0,36373.0,3729.0
13,18,261.23,326537.5,32654.0,24490.0,48981.0,11565.0,32654.0,8163.0,32654.0,6902.0,32654.0,3916.0,32654.0,3348.0
13,19,253.06,316325.0,31633.0,23724.0,47449.0,11203.0,31633.0,7908.0,31633.0,6686.0,31633.0,3794.0,31633.0,3243.0
13,20,253.07,316337.5,31634.0,23725.0,47451.0,11204.0,31634.0,7908.0,31634.0,6686.0,31634.0,3794.0,31634.0,3243.0
13,21,253.08,316350.0,31635.0,23726.0,47453.0,11204.0,31635.0,7909.0,31635.0,6687.0,31635.0,3794.0,31635.0,3243.0
13,22,253.1,316375.0,31638.0,23728.0,47456.0,11205.0,31638.0,7909.0,31638.0,6687.0,31638.0,3794.0,31638.0,3243.0
13,23,253.12,316400.0,31640.0,23730.0,47460.0,11206.0,31640.0,7910.0,31640.0,6688.0,31640.0,3795.0,31640.0,3244.0
13,24,253.15,316437.5,31644.0,23733.0,47466.0,11207.0,31644.0,7911.0,31644.0,6688.0,31644.0,3795.0,31644.0,3244.0
13,25,253.15,316437.5,31644.0,23733.0,47466.0,11207.0,31644.0,7911.0,31644.0,6688.0,31644.0,3795.0,31644.0,3244.0
13,26,253.12,316400.0,31640.0,23730.0,47460.0,11206.0,31640.0,7910.0,31640.0,6688.0,31640.0,3795.0,31640.0,3244.0
13,27,253.1,316375.0,31638.0,23728.0,47456.0,11205.0,31638.0,7909.0,31638.0,6687.0,31638.0,3794.0,31638.0,3243.0
13,28,253.08,316350.0,31635.0,23726.0,47453.0,11204.0,31635.0,7909.0,31635.0,6687.0,31635.0,3794.0,31635.0,3243.0
13,29,253.07,316337.5,31634.0,23725.0,47451.0,11204.0,31634.0,7908.0,31634.0,6686.0,31634.0,3794.0,31634.0,3243.0
13,30,253.06,316325.0,31633.0,23724.0,47449.0,11203.0,31633.0,7908.0,31633.0,6686.0,31633.0,3794.0,31633.0,3243.0
13,31,253.05,316312.5,31631.0,23723.0,47447.0,11203.0,31631.0,7908.0,31631.0,6686.0,31631.0,3794.0,31631.0,3243.0
13,32,253.04,316300.0,31630.0,23723.0,47445.0,11202.0,31630.0,7908.0,31630.0,6685.0,31630.0,3794.0,31630.0,3243.0
13,33,299.44,374300.0,37430.0,28073.0,56145.0,13256.0,37430.0,9358.0,37430.0,7911.0,37430.0,4489.0,37430.0,3837.0
14,1,289.38,361725.0,36173.0,27129.0,54259.0,12811.0,36173.0,9043.0,36173.0,7646.0,36173.0,4338.0,36173.0,3708.0
14,2,286.51,358137.5,35814.0,26860.0,53721.0,12684.0,35814.0,8953.0,35814.0,7570.0,35814.0,4295.0,35814.0,3672.0
14,3,271.71,339637.5,33964.0,25473.0,50946.0,12029.0,33964.0,8491.0,33964.0,7179.0,33964.0,4073.0,33964.0,3482.0
14,4,273.73,342162.5,34216.0,25662.0,51324.0,12118.0,34216.0,8554.0,34216.0,7232.0,34216.0,4104.0,34216.0,3508.0
14,5,274.58,343225.0,34323.0,25742.0,51484.0,12156.0,34323.0,8581.0,34323.0,7255.0,34323.0,4116.0,34323.0,3519.0
14,6,274.29,342862.5,34286.0,25715.0,51429.0,12143.0,34286.0,8572.0,34286.0,7247.0,34286.0,4112.0,34286.0,3515.0
14,7,272.78,340975.0,34098.0,25573.0,51146.0,12076.0,34098.0,8524.0,34098.0,7207.0,34098.0,4089.0,34098.0,3496.0
14,8,270.1,337625.0,33763.0,25322.0,50644.0,11958.0,33763.0,8441.0,33763.0,7136.0,33763.0,4049.0,33763.0,3461.0
14,9,266.21,332762.5,33276.0,24957.0,49914.0,11785.0,33276.0,8319.0,33276.0,7033.0,33276.0,3991.0,33276.0,3411.0
14,10,261.14,326425.0,32643.0,24482.0,48964.0,11561.0,32643.0,8161.0,32643.0,6899.0,32643.0,3915.0,32643.0,3347.0
14,11,267.44,334300.0,33430.0,25073.0,50145.0,11840.0,33430.0,8358.0,33430.0,7066.0,33430.0,4009.0,33430.0,3427.0
14,12,259.19,323987.5,32399.0,24299.0,48598.0,11475.0,32399.0,8100.0,32399.0,6848.0,32399.0,3886.0,32399.0,3322.0
14,13,261.25,326562.5,32656.0,24492.0,48984.0,11566.0,32656.0,8164.0,32656.0,6902.0,32656.0,3917.0,32656.0,3348.0
14,14,260.3,325375.0,32538.0,24403.0,48806.0,11524.0,32538.0,8134.0,32538.0,6877.0,32538.0,3902.0,32538.0,3336.0
14,15,265.35,331687.5,33169.0,24877.0,49753.0,11747.0,33169.0,8292.0,33169.0,7011.0,33169.0,3978.0,33169.0,3400.0
14,16,264.86,331075.0,33108.0,24831.0,49661.0,11726.0,33108.0,8277.0,33108.0,6998.0,33108.0,3971.0,33108.0,3394.0
14,17,259.47,324337.5,32434.0,24325.0,48651.0,11487.0,32434.0,8108.0,32434.0,6855.0,32434.0,3890.0,32434.0,3325.0
14,18,261.61,327012.5,32701.0,24526.0,49052.0,11582.0,32701.0,8175.0,32701.0,6912.0,32701.0,3922.0,32701.0,3353.0
14,19,259.35,324187.5,32419.0,24314.0,48628.0,11482.0,32419.0,8105.0,32419.0,6852.0,32419.0,3888.0,32419.0,3324.0
14,20,266.65,333312.5,33331.0,24998.0,49997.0,11805.0,33331.0,8333.0,33331.0,7045.0,33331.0,3998.0,33331.0,3417.0
14,21,250.45,313062.5,31306.0,23480.0,46959.0,11088.0,31306.0,7827.0,31306.0,6617.0,31306.0,3755.0,31306.0,3210.0
14,22,251.44,314300.0,31430.0,23573.0,47145.0,11131.0,31430.0,7858.0,31430.0,6643.0,31430.0,3770.0,31430.0,3222.0
14,23,257.14,321425.0,32143.0,24107.0,48214.0,11384.0,32143.0,8036.0,32143.0,6794.0,32143.0,3855.0,32143.0,3295.0
14,24,253.84,317300.0,31730.0,23798.0,47595.0,11238.0,31730.0,7933.0,31730.0,6707.0,31730.0,3806.0,31730.0,3253.0
14,25,259.92,324900.0,32490.0,24368.0,48735.0,11507.0,32490.0,8123.0,32490.0,6867.0,32490.0,3897.0,32490.0,3331.0
14,26,251.2,314000.0,31400.0,23550.0,47100.0,11121.0,31400.0,7850.0,31400.0,6637.0,31400.0,3766.0,31400.0,3219.0
14,27,261.05,326312.5,32631.0,24473.0,48947.0,11557.0,32631.0,8158.0,32631.0,6897.0,32631.0,3914.0,32631.0,3345.0
14,28,263.69,329612.5,32961.0,24721.0,49442.0,11674.0,32961.0,8240.0,32961.0,6967.0,32961.0,3953.0,32961.0,3379.0
14,29,257.07,321337.5,32134.0,24100.0,48201.0,11381.0,32134.0,8033.0,32134.0,6792.0,32134.0,3854.0,32134.0,3294.0
14,30,346.35,432937.5,43294.0,32470.0,64941.0,15333.0,43294.0,10823.0,43294.0,9151.0,43294.0,5192.0,43294.0,4438.0
15,1,283.27,354087.5,35409.0,26557.0,53113.0,12541.0,35409.0,8852.0,35409.0,7484.0,35409.0,4247.0,35409.0,3630.0
15,2,268.66,335825.0,33583.0,25187.0,50374.0,11894.0,33583.0,8396.0,33583.0,7098.0,33583.0,4028.0,33583.0,3443.0
15,3,263.93,329912.5,32991.0,24743.0,49487.0,11684.0,32991.0,8248.0,32991.0,6973.0,32991.0,3957.0,32991.0,3382.0
15,4,256.89,321112.5,32111.0,24083.0,48167.0,11373.0,32111.0,8028.0,32111.0,6787.0,32111.0,3851.0,32111.0,3292.0
15,5,275.01,343762.5,34376.0,25782.0,51564.0,12175.0,34376.0,8594.0,34376.0,7266.0,34376.0,4123.0,34376.0,3524.0
15,6,275.11,343887.5,34389.0,25792.0,51583.0,12179.0,34389.0,8597.0,34389.0,7269.0,34389.0,4124.0,34389.0,3526.0
15,7,274.94,343675.0,34368.0,25776.0,51551.0,12172.0,34368.0,8592.0,34368.0,7264.0,34368.0,4122.0,34368.0,3523.0
15,8,274.51,343137.5,34314.0,25735.0,51471.0,12153.0,34314.0,8578.0,34314.0,7253.0,34314.0,4115.0,34314.0,3518.0
15,9,273.8,342250.0,34225.0,25669.0,51338.0,12121.0,34225.0,8556.0,34225.0,7234.0,34225.0,4105.0,34225.0,3509.0
15,10,272.82,341025.0,34103.0,25577.0,51154.0,12078.0,34103.0,8526.0,34103.0,7208.0,34103.0,4090.0,34103.0,3496.0
15,11,271.57,339462.5,33946.0,25460.0,50919.0,12023.0,33946.0,8487.0,33946.0,7175.0,33946.0,4071.0,33946.0,3480.0
15,12,270.05,337562.5,33756.0,25317.0,50634.0,11955.0,33756.0,8439.0,33756.0,7135.0,33756.0,4049.0,33756.0,3461.0
15,13,268.25,335312.5,33531.0,25148.0,50297.0,11876.0,33531.0,8383.0,33531.0,7087.0,33531.0,4022.0,33531.0,3438.0
15,14,266.19,332737.5,33274.0,24955.0,49911.0,11784.0,33274.0,8318.0,33274.0,7033.0,33274.0,3991.0,33274.0,3411.0
15,15,263.85,329812.5,32981.0,24736.0,49472.0,11681.0,32981.0,8245.0,32981.0,6971.0,32981.0,3956.0,32981.0,3381.0
15,16,261.85,327312.5,32731.0,24548.0,49097.0,11592.0,32731.0,8183.0,32731.0,6918.0,32731.0,3926.0,32731.0,3356.0
15,17,264.38,330475.0,33048.0,24786.0,49571.0,11704.0,33048.0,8262.0,33048.0,6985.0,33048.0,3964.0,33048.0,3388.0
15,18,266.78,333475.0,33348.0,25011.0,50021.0,11811.0,33348.0,8337.0,33348.0,7049.0,33348.0,4000.0,33348.0,3419.0
15,19,255.71,319637.5,31964.0,23973.0,47946.0,11320.0,31964.0,7991.0,31964.0,6756.0,31964.0,3834.0,31964.0,3277.0
15,20,253.22,316525.0,31653.0,23739.0,47479.0,11210.0,31653.0,7913.0,31653.0,6690.0,31653.0,3796.0,31653.0,3245.0
15,21,261.06,326325.0,32633.0,24474.0,48949.0,11557.0,32633.0,8158.0,32633.0,6897.0,32633.0,3914.0,32633.0,3345.0
15,22,268.52,335650.0,33565.0,25174.0,50348.0,11888.0,33565.0,8391.0,33565.0,7094.0,33565.0,4026.0,33565.0,3441.0
15,23,275.6,344500.0,34450.0,25838.0,51675.0,12201.0,34450.0,8613.0,34450.0,7282.0,34450.0,4132.0,34450.0,3532.0
15,24,282.32,352900.0,35290.0,26468.0,52935.0,12499.0,35290.0,8823.0,35290.0,7459.0,35290.0,4232.0,35290.0,3618.0
15,25,313.08,391350.0,39135.0,29351.0,58703.0,13860.0,39135.0,9784.0,39135.0,8272.0,39135.0,4694.0,39135.0,4012.0
15,26,295.63,369537.5,36954.0,27715.0,55431.0,13088.0,36954.0,9238.0,36954.0,7811.0,36954.0,4432.0,36954.0,3788.0
15,27,301.2,376500.0,37650.0,28238.0,56475.0,13334.0,37650.0,9413.0,37650.0,7958.0,37650.0,4516.0,37650.0,3860.0
15,28,306.39,382987.5,38299.0,28724.0,57448.0,13564.0,38299.0,9575.0,38299.0,8095.0,38299.0,4593.0,38299.0,3926.0
15,29,307.16,383950.0,38395.0,28796.0,57593.0,13598.0,38395.0,9599.0,38395.0,8115.0,38395.0,4605.0,38395.0,3936.0
15,30,301.33,376662.5,37666.0,28250.0,56499.0,13340.0,37666.0,9417.0,37666.0,7961.0,37666.0,4517.0,37666.0,3862.0
15,31,295.06,368825.0,36883.0,27662.0,55324.0,13063.0,36883.0,9221.0,36883.0,7796.0,36883.0,4423.0,36883.0,3781.0
15,32,288.41,360512.5,36051.0,27038.0,54077.0,12768.0,36051.0,9013.0,36051.0,7620.0,36051.0,4324.0,36051.0,3696.0
15,33,281.39,351737.5,35174.0,26380.0,52761.0,12457.0,35174.0,8793.0,35174.0,7435.0,35174.0,4219.0,35174.0,3606.0
15,34,273.99,342487.5,34249.0,25687.0,51373.0,12130.0,34249.0,8562.0,34249.0,7239.0,34249.0,4108.0,34249.0,3511.0
15,35,266.35,332937.5,33294.0,24970.0,49941.0,11792.0,33294.0,8323.0,33294.0,7037.0,33294.0,3993.0,33294.0,3413.0
15,36,264.25,330312.5,33031.0,24773.0,49547.0,11699.0,33031.0,8258.0,33031.0,6982.0,33031.0,3962.0,33031.0,3386.0
15,37,264.97,331212.5,33121.0,24841.0,49682.0,11730.0,33121.0,8280.0,33121.0,7001.0,33121.0,3972.0,33121.0,3396.0
15,38,265.31,331637.5,33164.0,24873.0,49746.0,11745.0,33164.0,8291.0,33164.0,7010.0,33164.0,3977.0,33164.0,3400.0
15,39,265.29,331612.5,33161.0,24871.0,49742.0,11745.0,33161.0,8290.0,33161.0,7009.0,33161.0,3977.0,33161.0,3400.0
15,40,264.9,331125.0,33113.0,24834.0,49669.0,11727.0,33113.0,8278.0,33113.0,6999.0,33113.0,3971.0,33113.0,3395.0
